Moschettone SX
t1: 56:34:88:66:fc:a2
Moschettone DX
t2: AB:67:88:FC:10:b6
Sternale
t3: AB:67:88:FC:10:b6

PAN;PT1;PT2;AxAN;AyAN;AzAN;AxTM1;AyTM1;AzTM1;AxTR1;AyTR1;AzTR1;AxTM2;AyTM2;AzTM2;AxTR2;AyTR2;AzTR2;GxAN;GyAN;GzAN;GxTM1;GyTM1;GzTM1;GxTR1;GyTR1;GzTR1;GxTM2;GyTM2;GzTM2;GxTR2;GyTR2;GzTR2;TIMESTAMP
98654.789;98719.165;98683.862;-236.680;600.972;404.064;-425.658;582.123;-857.233;528.382;-290.177;667.157;54.961;322.568;-353.068;558.394;272.121;661.301;35560.000;27562.500;-11130.000;-24570.000;117670.000;162242.500;108517.500;-25252.500;-168525.000;-72170.000;41807.500;199132.500;33810.000;-65572.500;-205380.000;1719306556298;
98654.789;98719.060;98683.862;-272.365;625.372;445.727;-513.376;530.395;-891.271;595.665;-213.317;472.628;41.602;317.627;-358.985;426.024;235.765;524.539;30450.000;21525.000;-13370.000;-90877.500;135187.500;169050.000;125702.500;-91735.000;-179672.500;-72345.000;33827.500;193725.000;26180.000;-66185.000;-199570.000;1719306556305;
98654.789;98719.060;98683.143;-177.449;467.443;592.188;-309.087;425.231;-880.718;129.930;-27.023;714.798;126.880;282.369;-329.827;462.624;247.599;515.267;20300.000;7262.500;-14070.000;-117460.000;104177.500;246032.500;88777.500;-102497.500;-259297.500;-75547.500;16957.500;184047.500;9205.000;-69842.500;-188720.000;1719306556334;
98654.789;98719.060;98683.143;-100.345;303.597;619.577;-175.985;415.227;-344.955;332.572;-219.722;1010.770;58.011;142.984;-294.569;388.875;213.012;430.050;19827.500;8225.000;-10167.500;-91472.500;95130.000;223685.000;84402.500;-96617.500;-256182.500;-84210.000;-5792.500;165865.000;-12775.000;-79887.500;-169085.000;1719306556357;
98654.388;98718.978;98683.143;17.080;239.120;639.646;-596.153;1099.342;-166.835;367.586;-285.480;32.452;115.168;117.486;-199.592;473.604;174.216;329.217;25340.000;29067.500;10972.500;-132667.500;-18200.000;127907.500;-29330.000;-118667.500;-131652.500;-97125.000;-19005.000;147367.500;-24692.500;-93537.500;-149747.500;1719306556393;
98654.062;98718.978;98683.143;-172.508;851.804;388.143;-38.491;-55.144;-194.773;343.125;176.961;-211.426;23.302;188.673;-219.112;423.828;94.062;177.571;-6090.000;45132.500;25725.000;-190942.500;-14717.500;215005.000;-37100.000;-173477.500;-227430.000;-104947.500;-24010.000;137410.000;-28857.500;-101640.000;-139947.500;1719306556484;
98654.062;98718.599;98682.728;-182.878;931.958;379.542;-67.344;-210.206;-226.676;290.238;167.994;-294.630;43.737;263.459;-139.202;-109.129;157.746;13.786;-17325.000;54617.500;27282.500;-216475.000;-10342.500;199360.000;-32462.500;-196770.000;-212905.000;-105805.000;-35805.000;118107.500;-38447.500;-104545.000;-119875.000;1719306556507;
98654.062;98718.599;98682.728;-307.196;880.779;469.212;86.254;216.123;-217.038;191.845;131.150;80.520;-131.516;463.051;-89.243;593.042;195.749;459.513;-21280.000;50295.000;20195.000;-177030.000;-26512.500;109777.500;-116340.000;-202965.000;-116427.500;-167842.500;-41142.500;124372.500;-55702.500;-189840.000;-126717.500;1719306556523;
98653.807;98718.599;98682.728;-267.058;758.047;516.853;9.821;-224.236;-513.193;-38.979;-58.621;485.194;65.087;-45.445;-479.277;-34.465;240.035;152.927;-18812.500;39410.000;10640.000;-9187.500;-35210.000;40337.500;-111632.500;39497.500;-59850.000;-211155.000;-65765.000;109287.500;-85225.000;-231805.000;-108657.500;1719306556560;
98653.807;98718.599;98682.379;-340.014;631.655;545.340;10.797;223.138;106.201;208.803;113.887;-108.458;363.438;162.504;-410.896;486.658;503.799;5.795;1330.000;66220.000;8995.000;37065.000;-39585.000;60812.500;-62895.000;65170.000;-64802.500;80517.500;-37012.500;-35857.500;-39357.500;73325.000;42700.000;1719306556612;
98653.764;98718.599;98682.379;-380.274;665.327;493.246;-64.904;297.680;-756.522;367.403;160.003;-460.123;435.479;279.746;-638.304;613.050;654.652;210.572;7000.000;69772.500;7735.000;13002.500;-3132.500;64172.500;-18602.500;28980.000;-61670.000;14420.000;-10622.500;-48527.500;-4252.500;3850.000;51012.500;1719306556634;
98653.764;98717.727;98682.379;-480.070;727.547;435.723;334.951;483.791;-264.496;559.431;422.059;704.733;514.108;463.844;-613.233;582.245;548.146;184.525;10710.000;67917.500;2712.500;-18637.500;4060.000;15680.000;6667.500;-1995.000;-17307.500;-25462.500;14542.500;-55195.000;9135.000;-16450.000;53130.000;1719306556648;
98653.764;98717.727;98682.379;-505.263;797.026;431.575;274.195;335.683;-400.648;725.229;361.303;496.296;465.430;493.307;-566.141;584.136;433.527;353.251;11777.500;63192.500;-3115.000;-2870.000;2117.500;11935.000;9572.500;1540.000;-12582.500;-33810.000;23275.000;-58030.000;29015.000;-37852.500;55895.000;1719306556664;
98653.764;98717.727;98682.379;-560.651;847.168;392.962;316.712;428.891;-536.617;493.002;232.593;629.276;564.555;822.768;-780.983;69.967;899.384;1035.292;15540.000;55947.500;-6265.000;-4270.000;122.500;2870.000;945.000;-3622.500;-3395.000;-42857.500;3167.500;-44660.000;27755.000;-57382.500;53882.500;1719306556672;
98653.730;98717.574;98682.388;-494.649;792.878;353.251;364.109;510.814;-820.206;702.781;260.592;958.432;506.361;510.936;-548.634;545.340;461.282;629.032;16275.000;40740.000;-13702.500;-4270.000;-4235.000;910.000;-2975.000;-5127.500;-927.500;9712.500;-5442.500;-11270.000;-4322.500;11270.000;10640.000;1719306556718;
98653.730;98717.574;98681.940;-478.606;708.454;320.006;577.609;656.970;-575.657;441.945;475.495;673.928;528.504;521.916;-730.597;526.918;494.527;785.985;15190.000;40547.500;-13912.500;9590.000;-11497.500;-12425.000;-11532.500;4497.500;16870.000;7000.000;-6142.500;-9100.000;-6422.500;6457.500;8610.000;1719306556740;
98653.730;98717.574;98681.940;-467.016;692.289;310.978;393.450;503.860;-618.418;715.530;291.031;441.030;495.991;471.469;-648.796;553.331;482.205;640.805;19355.000;37765.000;-15540.000;14507.500;-20475.000;-9467.500;-16082.500;15645.000;13055.000;7280.000;-8330.000;-7682.500;-7997.500;7350.000;7717.500;1719306556754;
98653.730;98717.327;98681.940;-412.360;648.369;325.069;498.858;619.699;-837.896;609.268;409.493;636.230;493.612;483.059;-739.808;430.050;452.315;802.882;20037.500;38237.500;-15872.500;11060.000;-9835.000;-16625.000;-9922.500;12057.500;17185.000;4952.500;-9222.500;-7630.000;-9660.000;3167.500;7472.500;1719306556762;
98653.730;98717.327;98681.940;-412.360;648.369;325.069;382.714;589.931;-829.417;532.103;397.781;694.424;480.253;481.412;-654.347;605.730;441.762;758.047;20037.500;38237.500;-15872.500;7665.000;-6387.500;-13545.000;-3150.000;4725.000;11970.000;4235.000;-11112.500;-6230.000;-10255.000;1732.500;5897.500;1719306556769;
98653.769;98717.378;98681.940;-336.537;648.003;282.857;429.135;563.579;-756.400;539.423;350.018;837.957;450.790;411.750;-583.221;524.722;440.420;733.891;14857.500;42385.000;-16240.000;8750.000;-10500.000;-8540.000;-9082.500;8785.000;9940.000;7070.000;-14052.500;-9415.000;-15365.000;5162.500;12075.000;1719306556800;
98653.769;98717.378;98681.759;-480.497;599.996;341.478;394.731;448.289;-582.550;688.751;291.336;723.399;474.519;508.008;-653.432;688.629;450.119;846.680;13527.500;40652.500;-15820.000;12250.000;-14647.500;-11970.000;-12600.000;12005.000;12215.000;5477.500;-20825.000;-11392.500;-22155.000;5670.000;14455.000;1719306556838;
98653.680;98717.378;98681.759;-571.997;662.460;368.135;326.960;504.531;-684.908;677.527;222.345;749.995;496.052;438.224;-630.069;590.236;475.251;771.040;10500.000;37100.000;-18340.000;20090.000;-24045.000;-14857.500;-21192.500;20300.000;16870.000;14595.000;-28035.000;-19705.000;-28682.500;12582.500;24412.500;1719306556859;
98653.680;98717.378;98681.759;-632.570;711.992;411.079;385.154;459.208;-495.442;728.767;280.356;739.076;424.438;493.490;-766.831;466.772;434.137;839.299;9450.000;29312.500;-25742.500;24307.500;-26407.500;-19075.000;-23677.500;23555.000;21035.000;5845.000;-31955.000;-22505.000;-31622.500;2432.500;24132.500;1719306556883;
98653.680;98717.523;98681.759;-632.570;711.992;411.079;424.987;496.174;-707.905;634.949;341.478;795.379;423.035;540.887;-720.471;554.307;398.269;711.565;9450.000;29312.500;-25742.500;34720.000;-34545.000;-28017.500;-29732.500;32620.000;31325.000;6737.500;-32357.500;-18515.000;-32217.500;4007.500;22102.500;1719306556889;
98653.672;98717.523;98681.256;-633.119;536.678;543.937;414.007;516.365;-729.987;542.229;328.668;860.222;371.856;467.077;-821.243;578.646;348.798;871.507;8277.500;10885.000;-21822.500;37380.000;-38342.500;-29172.500;-32235.000;34195.000;33057.500;315.000;-3745.000;-28332.500;-3605.000;-2362.500;27300.000;1719306556958;
98653.672;98717.523;98681.256;-736.209;637.877;640.134;487.207;716.811;-764.208;510.082;427.305;762.439;499.712;577.487;-789.584;583.038;493.673;681.431;11340.000;18427.500;-20195.000;37660.000;-41142.500;-23537.500;-34860.000;34562.500;27422.500;5932.500;-2415.000;-34230.000;-1890.000;3605.000;34177.500;1719306556964;
98653.672;98717.523;98681.256;-805.322;661.484;634.888;404.308;557.723;-800.869;519.293;365.146;591.944;411.079;499.163;-795.562;446.764;381.250;689.178;2765.000;49350.000;-2730.000;29015.000;-32200.000;-6265.000;-28525.000;29067.500;9275.000;6037.500;1050.000;-32445.000;5162.500;525.000;30607.500;1719306556994;
98653.672;98717.156;98681.256;-857.721;701.439;559.797;413.458;528.382;-796.294;481.839;419.314;769.881;433.771;520.574;-733.891;541.253;385.215;854.000;3937.500;31167.500;-2012.500;16695.000;-20580.000;1190.000;-23222.500;21892.500;4655.000;-3080.000;6492.500;-27982.500;7455.000;-4795.000;27965.000;1719306557002;
98653.672;98717.156;98681.256;-857.721;701.439;559.797;460.794;566.568;-856.440;637.328;324.520;615.673;412.665;578.646;-643.306;686.006;385.093;700.585;3937.500;31167.500;-2012.500;9065.000;-7542.500;-5285.000;-11130.000;11882.500;5092.500;1452.500;3710.000;-28175.000;2957.500;3500.000;29190.000;1719306557009;
98654.070;98717.156;98681.256;-937.570;823.317;577.792;256.505;457.927;-920.795;489.952;176.412;743.285;334.707;470.981;-677.832;621.956;306.647;614.636;1680.000;14595.000;3570.000;2590.000;-2467.500;-1365.000;-1645.000;1680.000;455.000;4550.000;-210.000;-33320.000;1557.500;4235.000;32410.000;1719306557047;
98654.070;98717.440;98681.429;-953.247;830.393;580.598;367.464;522.831;-769.759;611.342;275.903;639.219;211.304;517.585;-479.338;705.648;248.514;645.746;1260.000;9012.500;4532.500;-4567.500;5040.000;-962.500;1662.500;-630.000;1470.000;-28752.500;3710.000;-39707.500;3552.500;-26670.000;37677.500;1719306557062;
98654.070;98717.440;98681.429;-953.247;830.393;580.598;317.322;484.645;-831.308;525.637;216.977;830.210;381.433;509.289;-488.915;793.854;404.735;813.557;1260.000;9012.500;4532.500;-6107.500;7192.500;-1365.000;8225.000;-7227.500;-490.000;-49420.000;5810.000;-58765.000;2327.500;-52762.500;45710.000;1719306557069;
98654.798;98717.367;98681.429;-830.759;954.345;451.339;384.422;529.480;-512.522;622.871;333.304;761.341;336.964;769.210;-1060.607;531.188;474.031;694.912;-2537.500;32252.500;19390.000;-2555.000;10867.500;455.000;-2397.500;1645.000;-262.500;-43032.500;11900.000;-52832.500;7980.000;-54337.500;47617.500;1719306557144;
98654.771;98717.367;98681.429;-708.271;787.937;448.106;373.625;516.914;-809.531;648.003;402.539;862.784;249.307;567.361;-920.490;361.181;265.777;667.279;4410.000;5110.000;10482.500;-32392.500;30275.000;-507.500;39427.500;-35700.000;-4112.500;-19267.500;33932.500;-32235.000;33215.000;-23275.000;32357.500;1719306557174;
98654.771;98717.168;98681.564;-625.616;775.249;436.211;423.645;571.692;-741.150;600.545;345.443;612.745;371.612;552.599;-507.459;755.424;333.548;1031.144;-4707.500;9397.500;12057.500;437.500;-1295.000;-1680.000;-262.500;1855.000;1400.000;-6037.500;41370.000;-28367.500;39200.000;-7577.500;28525.000;1719306557221;
98655.080;98717.003;98681.564;-613.843;743.712;396.927;274.988;539.423;-769.698;618.235;203.374;779.824;515.206;475.007;-179.035;330.742;654.286;944.463;-2310.000;-5617.500;-420.000;-17.500;-1225.000;-87.500;-140.000;490.000;192.500;1750.000;13440.000;-30047.500;13562.500;2240.000;35542.500;1719306557309;
98655.080;98717.099;98681.564;-592.432;714.859;409.493;445.300;585.966;-690.154;566.019;366.610;752.435;521.550;792.085;-687.165;520.452;501.603;627.141;-1365.000;-2502.500;1015.000;1032.500;-1312.500;-1382.500;-1330.000;2432.500;1925.000;4585.000;-8487.500;-16520.000;-8050.000;507.500;20457.500;1719306557328;
98654.970;98717.099;98681.564;-590.602;721.569;361.181;402.051;563.091;-687.043;628.239;326.533;664.595;559.675;757.010;-770.003;558.638;428.708;618.174;-3727.500;5337.500;4637.500;1207.500;-1365.000;-525.000;-140.000;1050.000;-17.500;2240.000;-3097.500;-7000.000;70.000;1085.000;1102.500;1719306557347;
98654.970;98717.099;98681.979;-584.380;694.485;342.759;399.123;544.730;-713.151;614.514;313.967;781.837;216.428;390.949;-757.254;797.331;134.688;1204.445;-6072.500;-2607.500;2170.000;542.500;-245.000;-735.000;420.000;542.500;332.500;38132.500;14402.500;45290.000;8470.000;39690.000;-40460.000;1719306557392;
98654.970;98717.099;98682.141;-584.380;694.485;342.759;392.291;547.841;-734.745;606.401;307.867;734.867;328.180;77.531;-827.587;901.946;229.665;862.723;-6072.500;-2607.500;2170.000;735.000;227.500;-875.000;350.000;945.000;437.500;136622.500;-6335.000;-58047.500;-7332.500;133647.500;67042.500;1719306557399;
98655.148;98716.651;98682.141;-545.950;626.104;346.114;212.158;450.546;-513.376;422.547;221.186;779.153;285.053;69.967;-838.567;710.284;255.651;780.983;-4742.500;-8610.000;-2222.500;2047.500;-5670.000;-385.000;-647.500;1137.500;245.000;122622.500;10762.500;-105700.000;15925.000;116130.000;112577.500;1719306557414;
98655.148;98716.651;98682.324;-507.642;606.523;329.400;198.372;242.475;-620.248;284.748;244.427;1013.515;358.863;208.925;-877.668;969.534;216.916;1057.984;-3552.500;-7315.000;-3132.500;3815.000;-6842.500;-1802.500;-4112.500;4427.500;2240.000;124600.000;9607.500;-113277.500;17185.000;118055.000;130375.000;1719306557423;
98655.148;98716.651;98682.324;-507.642;606.523;329.400;314.089;399.977;-643.001;559.370;181.841;710.772;268.583;-4.148;-1135.210;1100.867;260.409;991.616;-3552.500;-7315.000;-3132.500;5845.000;-6772.500;-4760.000;-6702.500;6160.000;3622.500;168735.000;-5565.000;-106225.000;6667.500;160300.000;177712.500;1719306557429;
98655.148;98716.651;98682.324;-535.153;624.335;345.321;291.519;426.634;-650.687;611.586;233.996;902.068;3.538;74.664;-733.464;974.536;66.734;908.229;-5320.000;-1592.500;-1365.000;14175.000;-13877.500;-14507.500;-11532.500;13440.000;14560.000;195597.500;-2590.000;-105157.500;10815.000;184205.000;207742.500;1719306557452;
98655.038;98716.641;98682.324;-515.206;628.178;405.345;299.327;509.777;-801.418;579.744;220.332;621.163;84.546;467.199;-574.132;410.774;23.912;868.762;-3745.000;5285.000;-1697.500;20947.500;-18130.000;-24237.500;-15680.000;21017.500;26075.000;203035.000;-36540.000;-151672.500;-57032.500;203752.500;148487.500;1719306557503;
98655.038;98716.641;98682.324;-561.139;648.857;392.718;375.150;504.714;-649.162;666.791;281.271;770.674;476.044;669.353;-601.643;149.328;746.762;-288.103;-2590.000;7840.000;-1610.000;19372.500;-15837.500;-25462.500;-13755.000;18900.000;26792.500;203822.500;-91052.500;-65502.500;-86870.000;203787.500;69142.500;1719306557527;
98655.038;98716.641;98682.825;-631.350;692.411;358.985;369.599;527.711;-799.588;619.211;285.724;876.326;568.642;586.149;-306.037;137.250;678.625;-272.121;-3010.000;1960.000;-3675.000;19180.000;-17500.000;-27370.000;-14420.000;18550.000;28840.000;122447.500;-39130.000;-24360.000;-35630.000;115482.500;28647.500;1719306557557;
98654.938;98716.641;98682.825;-603.412;667.340;358.863;356.118;487.634;-526.003;570.655;306.159;701.561;137.067;119.194;-761.097;236.802;144.204;767.075;-3727.500;-805.000;-4200.000;19687.500;-8260.000;-18672.500;-7857.500;21420.000;20475.000;-1382.500;-980.000;665.000;612.500;-3867.500;-997.500;1719306557572;
98654.938;98717.005;98682.825;-564.189;649.833;403.210;381.555;723.094;-682.773;464.027;493.002;783.728;191.357;131.882;-998.021;271.206;129.503;1282.647;-1190.000;-6125.000;-1207.500;9660.000;-9135.000;-13055.000;-6982.500;8522.500;13405.000;-7700.000;-3710.000;1400.000;-1890.000;-6405.000;-1330.000;1719306557639;
98654.918;98717.005;98682.820;-562.603;667.950;399.245;334.646;538.264;-782.813;620.004;272.243;721.752;236.436;156.160;-1115.568;238.876;131.516;1371.646;-1400.000;-6930.000;-1155.000;332.500;-1242.500;630.000;-630.000;35.000;-1032.500;1207.500;-11182.500;350.000;-7682.500;3850.000;822.500;1719306557654;
98654.918;98717.005;98682.820;-606.645;688.019;424.926;356.606;532.469;-739.564;580.476;262.300;773.663;195.810;141.459;-506.056;274.317;331.840;1233.908;-2152.500;-10045.000;-3447.500;-507.500;-105.000;577.500;-70.000;-192.500;-857.500;54075.000;-36260.000;9240.000;-25690.000;38325.000;9642.500;1719306557677;
98654.570;98717.068;98682.820;-575.169;712.663;435.052;346.602;526.796;-753.899;639.158;293.654;712.663;289.506;77.409;-893.101;118.218;161.284;890.905;4707.500;-13912.500;-5652.500;577.500;87.500;-840.000;175.000;945.000;455.000;59815.000;-39742.500;14367.500;-39462.500;57400.000;9870.000;1719306557759;
98654.570;98717.068;98682.820;-574.193;717.543;433.100;290.360;496.784;-812.581;514.230;179.096;841.617;404.308;73.993;-702.232;158.173;325.252;461.892;5810.000;-11970.000;-6860.000;175.000;87.500;-700.000;157.500;367.500;192.500;24605.000;-27212.500;23030.000;-23345.000;17937.500;2135.000;1719306557772;
98654.570;98717.068;98682.619;-582.245;748.714;448.350;227.225;398.635;-735.721;550.098;218.136;589.870;540.765;48.068;-825.269;90.463;469.944;414.251;7315.000;-8505.000;-6790.000;910.000;-630.000;227.500;-1995.000;1522.500;-1242.500;-1645.000;4830.000;51415.000;-157.500;-22960.000;-4760.000;1719306557790;
98654.570;98717.068;98682.619;-557.845;749.080;446.764;353.251;543.693;-746.030;602.131;262.788;800.015;460.367;-43.310;-1023.458;126.148;355.569;795.562;7052.500;-7472.500;-6300.000;-910.000;262.500;227.500;52.500;-647.500;-1032.500;1645.000;29225.000;89145.000;13545.000;-42122.500;-7752.500;1719306557798;
98654.778;98717.068;98682.619;-559.309;752.191;466.955;294.203;504.348;-787.266;552.965;213.927;813.862;-210.084;179.279;-1266.604;257.298;87.901;1570.201;7612.500;-4550.000;-5792.500;105.000;-752.500;122.500;-472.500;210.000;-455.000;-1505.000;-17797.500;134312.500;-11707.500;23030.000;1330.000;1719306557804;
98654.778;98717.002;98682.947;-582.611;760.975;477.874;300.364;527.162;-687.165;584.441;247.904;794.647;421.998;36.783;-1187.914;310.368;254.126;1476.871;8400.000;-525.000;-5250.000;-17.500;-490.000;175.000;-437.500;455.000;-420.000;36102.500;-36067.500;-3115.000;-18900.000;40705.000;8942.500;1719306557812;
98654.778;98717.002;98682.947;-582.611;760.975;477.874;291.214;468.602;-771.467;550.464;231.861;798.978;436.028;122.122;-1111.786;345.321;320.067;1150.521;8400.000;-525.000;-5250.000;192.500;-227.500;-577.500;210.000;507.500;350.000;48020.000;-41982.500;-11235.000;-26495.000;73290.000;21700.000;1719306557818;
98654.778;98717.002;98683.125;-612.196;780.373;487.268;294.996;510.021;-722.118;537.288;198.311;832.955;560.773;-169.763;-1072.014;285.480;291.092;672.342;9327.500;2310.000;-5075.000;122.500;-367.500;245.000;-595.000;455.000;-490.000;-79817.500;90615.000;320162.500;64557.500;-87937.500;-33092.500;1719306557828;
98654.778;98717.159;98683.125;-720.349;876.753;452.376;233.935;432.795;-742.370;564.555;258.335;735.843;544.547;-0.915;-1173.701;614.148;-181.841;1360.300;8592.500;6877.500;-5267.500;1225.000;70.000;-560.000;-52.500;1207.500;542.500;-96512.500;96757.500;420367.500;81147.500;-98245.000;-22960.000;1719306557863;
